V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90
Scaffold9876_76614 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0
Scaffold9876_136179 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0
Scaffold9876_209900 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 1 1 1
Scaffold9876_219717 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 1 1 1
Scaffold9876_310080 1 2 1 1 1 1 1 1 1 1 2 2 1 2 1 2 2 1 2 2 2 1 1 2 2 1 1 1 2 2 1 1 2 2 1 1 2 2 2 1 2 1 1 1 1 1 1 2 2 1 1 2 1 1 2 2 1 1 2 2 2 1 1 1 1 1 2 1 2 1 2 1 1 1 1 2 2 1 1 1 1 1 2 1 1 1 1 2 2 2
Scaffold9876_351912 0 0 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0
Scaffold9876_459591 NA NA 2 NA NA NA 1 NA NA 2 NA NA NA 0 NA NA 0 2 0 0 NA NA 2 NA 1 1 2 NA 0 1 NA NA NA NA 1 NA 0 NA NA NA 1 1 NA NA 1 NA 1 NA 1 2 1 1 NA NA 0 NA NA 2 1 0 NA NA 1 1 1 NA NA 1 0 NA 1 2 NA 1 NA 0 1 NA 1 1 2 NA NA NA 2 NA 2 NA 1 NA
Scaffold9876_459716 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1 1
Scaffold9876_841207 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 1 0 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1 1
Scaffold9876_847327 NA NA 1 NA NA NA 0 1 0 1 2 1 1 1 NA NA 1 NA 1 NA 2 0 1 NA NA 0 1 1 1 2 1 NA 2 NA NA 0 1 1 1 0 2 NA NA 1 0 1 0 2 NA 1 0 2 NA NA 2 1 NA NA 2 1 2 1 NA 0 0 0 1 0 1 0 2 1 NA 0 NA 1 NA NA 0 NA 1 NA 1 0 1 NA 1 NA 2 NA
Scaffold9876_869584 1 2 NA NA NA NA NA 1 0 NA NA 1 NA 1 1 1 1 1 1 1 2 0 NA NA 1 0 1 1 NA 2 1 NA NA 2 NA 0 1 NA NA NA NA NA NA NA NA 1 0 2 2 1 NA 2 NA 1 2 NA NA NA 2 1 2 1 NA NA NA 0 1 0 NA 0 2 1 NA NA NA NA NA NA NA 0 1 NA NA 0 1 1 1 1 2 2
Scaffold9876_896670 1 2 1 1 1 1 1 1 1 1 2 2 1 2 1 2 2 1 2 2 2 1 1 2 2 1 1 1 2 2 1 1 2 2 1 1 2 2 2 1 2 1 1 1 1 1 1 2 2 1 1 2 1 1 2 2 1 1 2 2 2 1 1 1 1 1 2 1 2 1 2 1 1 1 1 2 2 1 1 1 1 1 2 1 1 1 1 2 2 2
Scaffold9876_944314 NA NA 0 NA 1 0 NA 0 NA 0 NA NA NA 2 NA 2 2 NA 2 2 1 1 0 NA NA 1 NA 0 2 NA 0 NA NA 1 1 1 2 NA NA NA 1 NA NA 0 1 0 NA 1 1 0 1 1 1 0 NA 2 0 NA 1 2 NA 0 1 NA NA 1 2 NA NA NA 1 0 2 NA NA NA 1 NA 1 NA 0 NA 2 1 0 0 NA NA 1 NA
Scaffold9876_954883 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 0 1 1
Scaffold9876_1239345 NA NA NA NA 0 NA NA NA NA 1 2 1 NA 1 NA 1 1 NA 1 NA NA 0 1 NA NA 0 NA NA 1 NA 1 NA NA NA 0 0 NA 1 NA NA 2 NA 0 1 0 1 0 2 2 1 0 2 NA NA 2 NA NA NA 2 NA NA 1 NA 0 0 NA 1 0 1 NA NA 1 NA NA NA 1 2 NA 0 0 1 NA 1 NA NA NA 1 NA 2 2
Scaffold9876_1240917 NA 2 NA NA 0 1 0 1 0 1 2 NA NA 1 NA 1 NA NA NA NA 2 0 1 NA NA 0 NA 1 1 NA 1 NA NA 2 0 NA 2 NA NA NA 2 1 0 1 NA NA 0 NA 2 1 0 2 0 NA NA NA NA 1 2 1 NA 1 0 0 NA 0 1 0 NA 0 2 1 0 0 NA 1 NA NA 0 NA 1 NA 1 NA NA NA 1 NA 2 2
Scaffold9876_1325358 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0
Scaffold9876_1333170 1 2 1 1 1 1 1 1 1 1 2 2 1 2 1 2 2 1 2 2 2 1 1 2 2 1 1 1 2 2 1 1 2 2 1 1 2 2 2 1 2 1 1 1 1 1 1 2 2 1 1 2 1 1 2 2 1 1 2 2 2 1 1 1 1 1 2 1 2 1 2 1 1 1 1 2 2 1 1 1 1 1 2 1 1 1 1 2 2 2
Scaffold9876_1407069 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0
Scaffold9876_1407093 NA 2 NA NA NA NA NA NA NA 1 NA NA NA 1 1 NA 1 1 NA NA 2 NA NA NA 1 0 1 NA 1 NA 1 NA 2 2 0 NA 1 NA NA NA 2 NA NA 1 0 1 NA 2 NA 1 0 2 NA 1 2 1 NA NA 2 NA NA 1 0 0 0 0 1 0 NA 0 2 1 NA 0 NA 1 2 0 0 0 1 NA NA 0 1 NA 1 NA 2 2
Scaffold9876_1676418 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0
Scaffold9876_1893972 0 0 0 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0
Scaffold9876_2031777 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0
Scaffold9876_2088337 0 0 0 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0
Scaffold9876_2142976 0 0 0 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0
Scaffold9876_2224782 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0
Scaffold9876_2614580 0 0 0 0 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0
Scaffold9876_2629219 1 0 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0
Scaffold9876_2697824 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 0 1 1
Scaffold9876_2741686 1 0 1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 0 0
Scaffold9876_2741705 1 NA NA NA NA NA NA NA 0 1 2 0 NA NA NA 1 1 1 2 1 2 0 NA NA 1 0 1 1 1 2 1 NA NA NA 0 0 1 1 NA NA 2 1 0 0 0 0 0 1 2 1 NA 2 NA 1 NA 1 NA NA 2 1 NA 1 0 NA 0 0 NA 0 1 0 2 1 0 NA 0 1 2 0 0 NA 2 NA NA 0 1 NA 1 NA 2 2
Scaffold9877_41542 0 1 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 1 1 1 1 1 0 1 1 1
Scaffold9877_41544 1 0 0 NA 1 NA 2 NA 1 0 NA 1 1 NA 2 NA 1 2 1 NA 0 1 2 NA 2 NA 0 NA 1 NA 1 2 NA 1 0 0 1 1 2 NA 2 NA 2 0 NA 1 NA 0 1 1 1 NA 2 1 1 1 NA NA 0 1 NA 2 0 NA 1 1 2 0 1 NA 1 1 2 NA NA 1 1 1 0 1 1 NA 1 1 0 NA 2 NA 0 1
Scaffold9877_41574 1 1 1 1 2 1 2 1 1 1 1 2 2 1 2 2 2 2 1 1 1 1 2 1 2 2 1 2 1 1 1 2 1 2 1 1 1 2 2 2 2 1 2 1 2 2 1 1 1 1 1 2 1 1 2 2 2 2 1 1 2 2 1 1 1 2 2 1 1 1 2 2 2 2 1 2 1 1 1 1 1 2 2 2 1 1 2 2 1 2
Scaffold9877_105111 1 1 1 1 2 1 2 1 1 1 1 2 2 1 2 2 2 2 1 1 1 1 2 1 2 2 1 2 1 1 1 2 1 2 1 1 1 2 2 2 2 1 2 1 2 2 1 1 1 1 1 2 1 1 2 2 2 2 1 1 2 2 1 1 1 2 2 1 1 1 2 2 2 2 1 2 1 1 1 1 1 2 2 2 1 1 2 2 1 2
Scaffold9877_471164 1 0 0 0 0 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0
Scaffold9877_958097 NA 2 NA NA NA NA 1 NA 1 NA NA NA NA NA 0 0 0 NA NA NA 2 0 0 NA NA 1 NA NA 1 NA 1 NA NA NA 2 2 NA 1 NA NA 0 1 0 NA 0 1 1 NA 1 1 1 NA NA 1 NA 0 0 0 NA NA 0 0 2 1 NA NA 0 2 NA NA 1 1 NA NA NA NA NA 0 NA NA NA NA NA 1 NA NA NA 1 2 NA
Scaffold9877_1117898 NA NA NA 2 1 NA 1 NA NA 2 NA NA NA NA 0 0 NA NA 1 NA 2 0 NA NA 0 1 2 0 1 NA NA NA NA NA NA NA NA 1 NA NA 0 1 0 2 NA 1 1 2 1 1 1 NA NA NA 2 1 NA NA NA 1 0 0 NA NA 1 NA NA 2 1 NA 1 1 NA NA NA 1 NA NA NA NA NA NA NA 1 NA NA 0 NA 2 1
Scaffold9877_1230799 0 1 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 1 1 1 1 1 0 1 1 1
Scaffold9877_1247536 NA NA NA NA 0 NA NA NA NA 1 2 0 NA NA NA 1 0 2 NA NA 1 NA 1 NA 1 0 1 1 NA NA NA NA 1 NA 1 NA 2 0 NA NA 1 2 NA 1 1 0 2 1 2 2 2 NA NA 2 NA 0 NA NA 1 NA 1 NA NA 2 2 NA 1 1 NA 1 0 0 NA 0 NA NA 2 1 1 2 NA NA NA 0 1 NA NA NA NA NA
Scaffold9877_1468608 NA NA NA NA NA NA NA NA NA 0 NA 1 NA 1 NA NA NA 1 1 0 0 NA NA NA 2 1 0 NA 1 0 1 NA NA NA 0 0 1 1 NA NA 2 1 NA NA NA 1 1 NA 1 1 1 1 1 NA NA 1 NA NA NA NA NA NA 0 NA 1 NA 2 NA 1 NA 1 NA 2 NA NA 1 NA NA 0 NA 1 NA 1 1 NA NA NA NA 0 1
Scaffold9877_1589441 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 1 0 0 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0 0 1 1 1 0 0 1 1 0 1
Scaffold9877_1599430 2 1 1 1 2 1 1 1 1 1 1 2 2 1 2 2 2 1 1 1 1 2 2 1 2 2 1 2 2 1 1 2 1 2 1 1 1 2 2 2 2 1 2 1 1 2 1 1 1 1 1 2 1 1 1 2 2 2 1 1 2 2 1 1 1 2 2 1 1 1 2 2 2 2 1 2 1 2 1 1 1 2 2 2 1 1 2 2 1 2
Scaffold9877_1839020 NA NA 0 NA 1 1 NA NA 1 0 1 NA NA 1 2 2 1 1 1 0 NA 2 2 NA 2 1 0 2 2 NA NA NA 0 NA 0 0 NA 1 NA NA 2 1 2 0 0 1 1 NA 1 1 1 1 1 1 0 1 NA 2 0 1 2 2 0 1 1 1 2 0 1 0 1 1 2 NA NA 1 2 NA 0 NA 1 NA 1 NA NA 0 2 1 0 1
Scaffold9877_1858960 2 NA NA NA 1 NA 1 NA NA NA NA NA NA 1 NA NA 1 1 1 0 0 2 2 NA 2 NA 0 NA 2 NA NA NA NA NA 0 0 NA 1 NA 1 2 NA 2 NA NA 1 1 NA 1 1 1 1 1 NA NA NA NA NA NA NA 2 2 0 1 1 NA 2 NA 1 NA 1 1 NA NA 2 NA NA 2 0 NA NA NA NA NA NA NA 2 NA 0 NA
Scaffold9877_1941072 0 1 1 1 0 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 1 0 0 1 0
Scaffold9877_2150643 0 1 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0 1 0 0 1 1 1 1 1 0 1 1 1
Scaffold9877_2394518 0 1 1 1 0 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 0 1 0 0 1 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 1 0 0 1 0
Scaffold9877_2748905 0 1 1 1 0 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0 0 0 1 1 0 0 1 0
Scaffold9877_2764833 2 1 1 1 2 1 1 1 1 1 1 2 2 1 2 2 2 1 1 1 1 2 2 2 2 2 1 2 2 1 1 2 1 2 1 1 1 2 2 2 2 1 2 1 1 2 1 1 1 1 1 2 1 1 1 2 2 2 1 1 2 2 1 1 1 2 2 1 1 1 2 2 2 2 1 2 1 2 1 1 1 2 2 2 1 1 2 2 1 2
Scaffold9877_2787691 NA NA NA NA 1 NA NA NA NA 2 NA NA NA 1 NA 0 NA NA 1 NA 2 0 NA NA NA 1 2 0 0 2 1 NA 1 NA NA NA 1 NA 0 1 0 1 NA 2 NA 1 NA NA 1 1 1 NA NA 1 NA NA 0 0 2 1 0 0 NA 1 NA 1 0 2 NA 2 NA 1 0 1 NA NA NA 0 2 NA 1 NA 1 1 2 2 0 NA 2 NA
Scaffold9878_125299 NA NA 0 NA 1 NA 1 0 NA 2 NA 1 0 1 2 NA 2 2 0 NA NA 1 2 NA NA 1 NA NA 0 NA NA NA NA 1 1 NA 2 NA NA NA NA NA 2 NA NA 1 NA NA 2 2 0 NA NA 0 1 NA NA NA NA 0 2 0 NA NA 0 0 NA 1 0 2 1 1 NA 1 NA 2 0 1 1 NA 1 NA 0 2 0 NA 1 NA 0 1
Scaffold9878_193692 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 0 0 1 1
Scaffold9878_257202 1 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0
Scaffold9878_295314 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 0 0 1 1
Scaffold9878_380834 NA NA NA NA 2 NA NA 1 NA NA NA 2 NA 2 NA NA NA 1 1 1 NA 0 NA NA NA 0 1 NA 1 NA 1 NA NA NA 0 NA 1 1 NA NA 2 1 1 2 2 2 2 NA NA 1 1 0 NA NA NA NA 1 2 2 1 NA 1 NA NA 1 1 0 2 1 NA NA 0 NA NA 1 1 1 0 2 NA 2 NA 1 NA 1 0 0 NA 1 NA
Scaffold9878_422836 1 1 2 2 2 1 1 2 1 1 2 2 2 2 1 1 1 1 2 1 2 1 1 1 1 1 1 2 2 1 2 2 1 1 1 1 1 2 1 1 2 2 1 2 2 2 2 1 1 1 2 1 1 2 2 1 2 2 2 2 1 2 1 2 2 2 1 2 2 1 1 1 2 1 2 1 2 1 2 2 2 1 2 1 2 1 1 1 2 2
Scaffold9878_599039 1 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0
Scaffold9878_599056 1 1 0 0 0 1 1 0 1 1 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0
Scaffold9878_613974 1 1 1 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0
Scaffold9878_793263 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 0 1 0 0 0 1 1
Scaffold9878_987822 2 2 2 2 1 1 2 2 2 1 1 1 2 1 1 2 1 1 2 1 1 2 1 1 1 2 1 2 2 1 2 2 1 2 2 2 1 2 2 1 1 2 1 1 1 1 1 1 1 1 2 2 2 1 1 1 2 1 1 2 1 2 1 2 2 2 2 1 2 1 2 2 1 2 2 1 2 2 1 2 1 2 2 1 2 2 2 2 2 1
Scaffold9878_992266 2 2 2 2 1 1 2 2 2 1 1 1 2 1 1 2 1 1 2 1 1 2 1 1 1 2 1 2 2 1 2 2 1 2 2 2 1 2 2 1 1 2 1 1 1 1 1 1 1 1 2 2 2 1 1 1 2 1 1 2 1 2 1 2 2 2 2 1 2 1 2 2 1 2 2 1 2 2 1 2 1 2 2 1 2 2 2 2 2 1
Scaffold9878_1085315 1 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0
Scaffold9878_1109267 1 1 0 0 0 1 1 0 1 1 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0
Scaffold9878_1109278 1 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0
Scaffold9878_1116935 1 1 1 1 1 2 1 1 1 2 2 2 1 2 2 1 2 2 1 2 2 1 2 2 2 1 2 1 1 2 1 1 2 1 1 1 2 1 1 2 2 1 2 2 2 2 2 2 2 2 1 1 1 2 2 2 1 2 2 1 2 1 2 1 1 1 1 2 1 2 1 1 2 1 1 2 1 1 2 1 2 1 1 2 1 1 1 1 1 2
Scaffold9878_1134136 1 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0
Scaffold9878_1238108 NA 0 1 NA NA NA 0 1 NA 1 NA 1 NA 2 NA 0 1 1 1 2 2 0 1 NA 1 0 1 1 1 NA 1 NA NA NA NA 0 1 1 NA NA 2 1 1 2 2 2 2 1 1 1 1 0 0 2 2 NA NA NA 2 1 1 1 1 NA 1 1 0 NA NA 1 0 0 NA 0 NA NA NA NA 2 1 2 NA NA 1 1 NA 0 0 1 2
