"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90"
"Scaffold789_3214721" NA NA NA NA NA NA 0 1 NA 1 NA 1 NA 0 NA 0 0 0 0 1 1 0 0 NA 0 NA 1 1 NA NA 0 NA 0 1 1 NA NA 1 NA NA 0 1 0 NA NA 1 0 1 0 0 0 1 0 0 1 1 NA 1 1 0 0 0 NA 0 0 1 0 NA 0 NA 0 1 NA NA NA NA 0 NA 1 NA 0 NA 1 1 1 NA NA NA NA 1
"Scaffold789_3293692" NA NA NA NA NA NA NA NA NA 2 NA 2 NA NA NA 1 NA NA 1 NA 2 1 NA NA NA 2 2 NA 2 2 NA NA NA 2 NA 2 2 2 NA NA 1 2 NA NA NA 2 1 2 1 1 1 NA 1 1 2 NA NA NA 2 1 1 2 2 1 1 2 NA 2 1 NA 1 2 1 NA NA 2 NA NA 2 NA 1 NA 2 NA NA NA 2 NA NA 2
"Scaffold790_51444" NA NA NA NA 1 NA NA 1 1 2 NA NA 2 2 2 2 2 NA 1 1 2 2 NA NA 1 2 1 2 2 1 1 NA 2 NA 1 1 1 NA 2 NA 2 1 2 1 1 2 1 1 1 1 2 2 1 1 NA NA NA NA 1 NA 2 NA 1 1 1 2 NA 1 2 NA 2 1 NA NA NA 2 2 NA 2 NA NA NA 2 2 NA NA 2 NA 1 2
"Scaffold793_41472" NA NA NA NA 1 NA NA 2 NA NA 1 1 NA 1 NA 0 NA 1 2 2 1 NA 1 NA 0 NA 1 NA 1 NA 2 NA NA NA 1 NA NA NA NA NA 1 1 1 NA NA 2 1 NA 1 1 NA NA NA NA 0 NA NA NA NA 2 NA 1 2 1 0 2 NA 0 2 NA 1 2 NA NA NA NA 1 NA 1 NA 1 NA 2 0 0 NA 0 NA 1 1
"Scaffold793_41640" 2 2 1 NA 1 NA 2 NA NA 1 1 1 NA NA NA 1 2 1 NA 2 NA NA NA NA 1 2 2 NA 1 1 2 NA NA NA 1 NA NA 2 NA NA 2 NA NA 1 2 NA NA NA 2 1 1 2 2 NA 1 1 NA 2 NA 2 1 2 2 1 1 2 NA 1 NA NA 1 2 NA NA NA NA NA 2 2 1 NA NA 2 NA 1 NA 1 NA NA 1
"Scaffold793_46137" NA 0 1 NA 0 NA NA NA NA 1 0 0 NA NA NA 1 0 NA NA NA NA 0 NA NA 1 NA NA 1 0 NA NA NA NA 1 NA NA NA NA NA NA 1 1 NA 0 NA 0 1 0 NA 0 NA 1 NA 0 1 1 0 NA 1 0 NA 1 NA 0 1 0 1 NA NA 1 0 0 NA NA NA NA 0 NA 1 1 NA NA NA NA NA NA 1 NA NA 0
"Scaffold793_46156" NA 2 0 NA 1 NA NA NA NA 0 1 1 NA 1 NA 0 2 NA NA NA NA 2 NA NA 0 NA NA 0 1 NA NA NA NA 0 NA NA NA NA NA NA 1 1 NA 1 NA 2 1 2 1 1 NA 1 NA 2 0 0 2 NA 1 2 0 1 NA 1 0 2 1 NA NA 1 1 2 NA NA NA NA 1 NA 1 0 NA NA NA NA NA NA 0 NA 1 NA
"Scaffold793_46181" 2 2 NA NA 1 NA NA NA NA 1 1 1 2 2 NA 1 2 NA NA NA NA 2 NA NA 1 NA NA 1 1 1 2 NA NA 1 NA NA NA NA NA NA 2 2 NA 1 NA 2 2 2 2 1 NA 2 NA 2 1 1 2 2 2 2 NA 2 NA 1 1 2 2 NA 2 2 1 2 2 NA NA NA 1 NA 2 1 2 NA NA NA NA NA 1 NA 2 NA
"Scaffold793_54593" NA NA 1 NA 1 NA 2 NA 2 1 1 1 NA 2 NA 1 2 NA NA 2 1 NA NA NA 1 2 2 1 1 NA 2 NA 2 NA 1 1 NA 2 NA NA 2 2 2 1 2 2 NA 2 2 1 1 2 2 2 1 1 NA NA NA NA 1 2 2 NA 1 2 2 1 2 2 NA 2 NA 1 NA 1 1 2 2 NA 2 NA 2 NA NA NA 1 2 2 1
"Scaffold793_79581" NA 0 NA NA 0 NA 0 NA NA 1 0 0 NA 1 NA 1 0 0 0 NA NA 0 1 NA 1 1 1 1 0 1 0 NA NA 1 0 1 0 NA 1 NA 1 1 1 NA NA 0 NA 0 1 0 NA 1 0 0 1 NA NA 1 1 0 1 1 0 0 1 0 1 1 0 NA 0 0 NA NA NA 0 0 1 1 NA 0 NA 0 NA NA NA 1 1 1 NA
"Scaffold794_17728" NA NA 1 NA 1 1 1 2 NA 2 NA 1 NA 2 NA NA 1 2 NA 1 1 2 2 NA 2 1 NA 2 2 1 1 NA NA 1 1 2 1 1 2 NA 1 NA 2 NA 2 1 2 2 1 2 2 2 NA 2 NA 2 2 NA NA 2 1 2 NA NA NA 1 NA 2 NA NA 1 2 NA NA NA 2 1 NA 2 2 NA NA 1 NA NA NA 2 2 NA NA
"Scaffold794_17759" NA NA 1 NA 0 1 0 1 NA 0 NA 1 NA 1 NA 0 NA 1 NA 1 0 1 0 NA 0 1 0 1 0 NA 0 0 NA 0 1 0 0 0 NA NA 0 NA 1 NA 1 1 1 1 1 1 1 NA NA 0 NA 1 NA NA NA 1 0 0 NA NA NA 0 NA 1 NA 0 1 1 NA NA NA 1 1 NA 0 NA NA NA 0 NA NA NA 1 1 NA 0
"Scaffold794_51422" NA NA NA NA 0 NA 0 NA NA 0 1 NA NA 1 0 NA 1 NA 0 NA 0 1 0 NA NA NA 0 NA 0 NA NA NA 1 0 1 NA 0 0 NA NA 0 1 NA NA NA 1 1 NA 0 1 NA 1 NA 0 NA NA NA NA NA NA 0 0 0 1 0 0 NA NA NA 0 1 1 0 NA NA NA 1 NA 0 NA 1 NA NA NA NA NA NA NA NA 0
"Scaffold794_95621" NA 0 1 NA NA NA NA NA 0 0 1 NA NA 1 NA 0 1 NA NA 1 NA 1 0 NA NA 1 0 1 0 1 NA NA 1 NA 1 0 0 NA NA 1 0 1 1 NA 1 1 1 1 NA 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 NA 0 1 1 1 0 NA 1 0 0 NA 1 1 NA 0 NA 1 NA 0 1 1 NA 1 NA 1 0
"Scaffold794_95767" NA NA 1 NA 1 1 NA NA NA 2 NA 1 NA 2 1 2 1 2 1 1 1 2 2 NA NA 1 2 2 2 1 NA NA 2 NA 1 2 1 1 2 NA NA 2 2 NA 2 1 2 2 1 2 2 2 NA 2 1 2 NA NA 1 NA 1 2 NA 1 2 1 1 2 1 NA NA 2 NA 2 1 NA 1 2 2 2 NA NA 1 1 2 NA 2 2 1 2
"Scaffold797_4330" NA 1 1 NA 0 2 1 NA NA 1 NA 0 NA NA NA 1 1 NA 1 NA NA NA 2 NA 1 NA 2 NA 0 1 1 NA NA 1 0 1 0 1 NA NA 2 2 2 0 2 1 2 1 2 0 0 2 NA NA 1 NA NA 2 NA 1 1 2 1 0 NA NA 2 NA 1 2 0 1 1 NA NA NA NA NA 2 NA 1 NA NA NA 1 1 1 NA 2 NA
"Scaffold797_4334" NA 0 1 NA 0 1 0 NA NA 1 0 0 NA 0 0 1 0 NA NA NA NA NA 1 NA 1 NA 1 NA 0 1 0 NA NA 1 0 1 0 0 NA NA 1 1 0 0 1 0 1 0 1 0 0 1 NA NA 1 NA NA 1 NA 0 1 1 0 0 NA NA 1 1 0 1 0 0 0 NA NA NA NA NA 1 NA 0 NA NA NA 1 1 1 NA 1 NA
"Scaffold797_77722" NA 0 NA NA 0 1 0 NA NA 1 NA 0 NA NA NA 1 0 NA 0 NA NA NA NA NA 1 1 1 NA 1 NA 0 NA NA NA NA 1 0 NA NA NA 1 1 1 0 1 0 NA NA 1 0 NA 1 0 NA 1 1 NA NA 1 0 1 1 0 NA 1 0 NA 1 0 NA 0 0 0 1 0 NA 0 1 1 NA 0 NA NA NA 1 NA 1 NA 1 0
"Scaffold797_78627" NA 1 NA NA 0 NA 1 NA NA NA NA 0 NA 1 NA 0 NA 0 1 1 NA 1 NA NA 0 1 1 0 0 0 1 NA NA NA 0 0 0 1 NA NA 1 1 NA 0 NA 1 1 1 NA 0 NA 1 NA 1 0 0 NA NA 1 1 NA 1 1 0 0 1 1 0 1 1 0 1 0 NA NA NA 0 NA 1 0 1 NA NA 0 0 NA 0 1 NA 0
"Scaffold797_83139" 0 NA 1 NA NA 0 0 NA 0 NA NA NA NA 0 NA NA NA 1 0 0 NA 0 NA NA NA NA NA 1 1 1 0 NA NA NA 1 NA NA 0 NA NA 0 0 NA NA NA 0 0 0 0 1 1 0 0 NA 1 NA NA NA 0 NA 1 0 0 1 1 NA NA 1 0 NA NA 0 0 NA 0 NA 1 NA 0 1 0 NA 0 NA 1 NA 1 NA 0 NA
"Scaffold799_11261" NA NA 1 NA NA 0 NA NA NA 1 NA NA NA 0 NA 0 1 NA 0 NA NA NA 0 NA 1 1 1 0 1 NA 1 NA 1 NA 1 0 0 1 NA NA NA NA NA 1 NA NA 1 0 1 0 0 NA 1 0 NA 0 NA 0 0 NA NA NA 0 NA NA 1 NA NA NA NA 1 1 1 0 NA NA 0 0 NA NA 1 NA 1 NA NA NA NA NA NA 1
"Scaffold799_11295" NA NA 1 NA NA 1 NA 2 NA 1 NA NA NA 2 NA 2 2 NA 1 NA 1 1 1 NA 2 2 1 1 2 NA 2 NA 2 NA 1 2 2 2 NA NA NA NA NA 1 NA 1 1 1 2 2 2 NA 2 1 NA 1 NA NA 1 NA NA NA 2 NA NA 1 NA 2 NA NA 2 2 2 2 NA 1 1 NA 1 NA 2 NA 2 NA NA NA NA NA NA 2
"Scaffold799_60209" NA 2 1 NA 2 NA 2 NA 2 1 2 1 NA 2 NA NA 2 2 1 1 1 1 NA NA 2 NA 1 1 NA 2 NA NA NA 1 NA 2 2 2 NA NA 1 NA 2 NA NA 1 1 1 2 2 2 NA 2 1 NA 1 NA NA 1 2 1 2 2 1 NA NA 2 2 2 2 NA NA NA NA NA 1 1 1 NA NA 2 NA NA NA NA 2 2 NA NA NA
"Scaffold801_14167" NA 1 1 NA NA NA 0 NA NA 1 NA NA NA NA NA NA 0 0 NA 0 NA NA NA NA 0 1 NA NA NA NA NA NA NA NA 0 NA 0 NA NA NA 1 0 NA 1 0 0 1 0 0 0 0 1 NA 1 NA NA NA NA 1 NA 0 0 NA 1 0 NA 0 0 0 NA NA 1 NA NA NA NA 1 0 1 NA 0 NA 0 NA 0 NA NA 0 NA 0
"Scaffold801_35495" NA 0 NA NA 1 NA 1 1 NA 0 NA 1 NA 1 1 1 1 1 0 1 1 NA 0 NA 1 0 NA 1 0 1 1 1 1 0 NA 1 NA 0 NA NA 0 NA 0 0 NA 1 NA NA NA 1 NA 0 0 NA NA 1 0 NA 0 0 1 1 0 NA 1 0 1 NA 1 NA 1 0 NA NA NA NA 0 1 NA NA NA NA 1 NA 1 0 1 NA NA NA
"Scaffold810_81337" NA 1 2 NA 1 NA NA NA NA NA 1 NA NA 2 NA 2 1 2 NA NA 1 2 1 NA NA NA 1 NA 1 NA NA NA NA 1 NA NA 1 1 NA NA 1 1 1 NA NA 2 1 NA NA 2 NA 2 2 2 NA NA NA 1 NA 1 NA 1 1 2 2 1 2 2 1 1 NA 2 NA NA NA 1 NA NA 2 NA 2 NA NA NA 1 NA 2 NA 1 NA
"Scaffold813_59057" NA NA 1 NA 0 NA NA NA NA NA NA NA NA 0 0 0 0 0 1 NA 1 1 NA NA 1 0 1 NA 0 NA 0 NA NA NA NA 1 NA NA NA NA 1 NA 0 0 1 NA NA NA NA 0 0 NA 0 0 NA NA 1 NA NA 1 1 1 0 0 NA 0 0 1 0 NA NA 0 NA NA NA 1 1 0 NA NA 1 NA NA NA NA NA 0 NA 0 NA
"Scaffold815_11611" NA NA NA NA 1 NA 1 NA NA 0 0 NA NA 0 NA 0 NA 1 0 NA 0 NA NA NA 1 NA 1 0 NA NA NA NA NA 0 NA 1 0 NA NA NA 0 1 NA NA NA 1 1 NA 1 1 NA 0 NA 1 0 0 NA NA NA 1 0 0 1 NA 1 1 NA NA NA NA NA 0 0 NA NA NA NA 1 0 1 NA NA 0 0 NA 1 0 1 0 0
"Scaffold815_11631" NA 1 NA NA 0 NA 0 NA NA 0 1 NA NA 1 NA 1 1 0 1 NA 1 0 NA NA 1 NA 1 0 NA NA NA NA NA 0 NA 0 0 NA NA NA 1 0 NA NA NA 0 0 NA 0 1 1 1 NA 1 1 1 NA NA NA 1 1 1 1 NA 0 0 NA NA NA NA NA 0 0 NA NA NA 0 1 1 0 NA NA 0 1 NA 0 0 1 1 0
"Scaffold815_11647" NA 2 2 NA 1 0 1 NA NA 0 1 NA NA 1 NA 1 1 1 1 NA 1 1 NA NA 2 1 2 0 NA NA NA NA NA 0 2 1 0 NA NA NA 1 1 NA NA NA 1 1 NA 1 2 2 1 NA 2 1 1 NA NA NA 2 1 1 2 NA 1 1 NA NA 1 NA 2 0 0 NA NA NA 1 2 1 1 NA NA 0 1 NA 1 0 2 1 0
"Scaffold823_6881" NA NA NA NA 1 NA 0 NA NA NA 0 NA NA 0 NA NA 1 0 1 NA 1 1 NA NA 1 1 1 NA NA 0 0 1 NA 1 1 0 0 1 NA 0 1 0 NA NA 0 1 NA 0 1 1 NA 0 0 1 NA 0 NA NA 0 1 1 0 0 0 0 0 NA 0 1 NA 1 0 NA NA NA 1 NA 0 1 NA 0 NA 1 0 0 NA 0 NA 0 NA
"Scaffold823_55613" NA NA 0 NA 1 0 0 NA NA 0 NA NA NA NA NA 1 NA 0 1 NA 1 NA NA NA 1 NA 1 NA 1 NA NA NA NA NA 1 0 0 1 NA NA 1 0 1 1 NA 1 1 NA 1 NA 1 0 NA 1 1 NA NA NA 0 NA 1 NA 0 0 NA 1 NA 0 1 NA 1 0 NA 0 NA 1 NA NA NA NA 0 NA NA 0 NA NA NA NA 0 NA
"Scaffold823_67800" 1 1 NA NA 1 NA 0 1 0 0 0 0 NA 0 1 1 1 0 1 0 1 1 1 NA 1 1 1 0 NA 0 0 NA NA NA 1 0 0 1 NA NA 1 NA NA 1 0 1 NA NA NA 1 1 0 0 1 1 NA NA 0 0 1 1 0 0 0 0 1 1 NA 1 NA 1 0 1 NA NA NA 0 0 1 NA 0 NA NA NA NA 0 0 1 0 NA
"Scaffold825_21284" 1 NA NA NA 0 NA 0 NA NA 1 NA NA NA 0 NA NA 0 1 0 1 1 NA NA NA NA 1 0 NA NA NA 0 NA 1 NA 0 0 1 0 NA NA NA NA 1 NA 1 1 NA NA 0 0 NA NA NA NA 0 1 NA NA 1 0 1 0 1 NA NA NA 1 1 0 NA 0 0 1 NA NA 0 NA 1 1 0 NA NA 1 NA 1 NA 1 0 NA NA
"Scaffold826_26933" 2 NA 2 NA 1 NA NA NA 1 NA NA 1 NA 1 NA 2 1 1 2 NA 2 NA NA NA NA 2 1 1 1 1 2 2 1 NA 2 NA NA NA NA NA NA 1 1 NA NA 2 1 NA 2 NA 1 NA 1 1 2 1 NA 2 NA NA NA NA NA 2 1 2 NA NA 1 NA NA 2 1 NA NA NA NA NA 2 NA NA NA 1 NA NA NA NA 1 NA NA
"Scaffold826_31587" NA 0 0 NA NA NA 0 NA 0 1 NA 1 NA 1 0 0 1 1 NA 0 0 0 NA NA NA 0 1 1 0 NA 1 NA 0 NA 1 0 0 1 NA NA 0 1 0 1 1 0 0 0 0 1 1 1 0 1 NA NA NA 0 1 0 0 0 NA 1 0 NA 1 NA 0 NA NA 1 1 NA 1 1 0 NA NA 0 1 NA NA 1 1 0 0 1 0 1
"Scaffold827_4748" NA 0 1 NA NA 1 NA NA NA 0 NA 0 0 0 NA 1 0 NA 0 0 1 NA NA NA 0 1 NA 1 NA NA 1 NA 1 NA NA 0 1 0 NA NA NA NA NA 0 NA 0 1 NA NA 0 0 1 1 0 NA NA NA NA NA NA NA 0 0 NA NA NA 0 0 NA NA 1 1 NA 1 NA 0 1 1 1 1 0 NA 0 NA NA NA 1 NA 1 NA
"Scaffold827_6570" NA 1 NA NA 2 NA 1 NA NA 1 NA 1 NA 1 NA NA 1 2 NA 1 2 NA NA NA NA 2 1 2 NA NA NA NA NA NA 2 1 2 NA NA NA NA 2 NA NA 2 1 NA 1 2 1 1 2 NA 1 NA NA NA 2 2 2 2 1 1 1 2 NA NA NA 1 1 2 2 1 2 NA NA 2 2 2 NA NA NA NA NA NA NA 2 NA NA 2
"Scaffold827_13284" 2 NA 2 NA 2 1 NA NA 1 1 NA NA NA 0 NA 2 0 2 1 1 1 0 NA NA 0 1 0 2 2 NA 2 NA NA 1 2 0 1 NA NA NA 1 2 2 1 2 0 2 0 1 0 1 NA NA 1 2 NA NA NA 2 1 1 0 0 1 NA 1 0 1 1 NA NA 2 1 2 NA NA 1 NA 1 1 NA NA NA 1 1 NA NA 2 NA 2
"Scaffold827_19253" 1 1 0 NA 0 NA 1 0 1 1 NA NA NA 1 NA 0 1 NA NA 1 0 NA 0 NA 1 0 1 0 0 1 0 NA 0 NA 0 NA 0 1 0 NA 1 0 0 1 0 1 0 1 0 1 1 NA NA 1 1 1 NA NA 0 0 0 1 1 NA 0 0 1 1 1 1 0 0 NA NA 1 1 0 0 0 0 1 NA 1 1 1 0 NA 0 0 0
"Scaffold827_43265" NA NA 0 NA 0 NA 1 NA NA 0 NA 0 NA 1 NA 0 1 0 0 0 1 1 0 NA 1 1 1 0 NA 1 0 0 0 NA 0 1 1 1 NA 0 0 0 0 0 NA 1 0 1 1 1 0 NA NA 0 0 0 1 NA 0 1 1 NA 1 NA 1 1 NA 0 0 NA 0 0 0 0 NA NA 1 1 NA NA 0 NA 0 0 NA NA 0 0 0 NA
"Scaffold827_91815" 1 2 2 NA NA NA 1 2 NA 1 2 1 NA 1 2 2 1 2 1 NA NA 1 2 NA 1 2 1 2 2 1 2 2 NA 2 NA NA 2 1 NA NA 1 2 2 1 2 1 2 NA 2 1 1 2 2 1 NA 1 2 NA 2 2 NA 1 1 1 2 2 NA NA NA NA NA 2 1 NA 1 1 2 2 2 NA 1 NA 1 1 1 NA NA NA 2 NA
"Scaffold827_91908" NA 1 NA NA 0 NA NA 1 0 NA 1 0 NA 1 1 NA 1 NA 0 0 1 1 0 0 1 1 1 0 0 1 NA NA NA NA NA 1 NA 1 NA NA 0 NA NA 0 NA 1 NA 1 1 1 NA NA 1 0 0 0 NA 1 NA 1 1 NA 1 0 1 1 NA NA NA 0 NA 0 0 NA NA NA NA 1 1 1 0 NA NA 0 NA NA 0 0 NA NA
"Scaffold827_91948" NA 0 2 0 2 NA NA 1 1 1 0 NA NA 0 1 NA 0 2 1 NA 1 0 2 1 0 1 0 2 2 0 2 NA NA 0 NA 0 NA 0 NA NA 1 NA NA 1 NA 0 2 0 1 0 1 NA 1 1 1 1 NA 1 NA NA 1 NA 0 1 0 1 0 1 1 1 NA 2 1 NA NA NA 1 1 1 1 1 NA 1 1 NA NA 2 2 2 NA
"Scaffold829_5035" NA NA 2 NA 1 NA NA 1 NA 1 NA 1 NA 1 NA 2 1 2 NA 1 NA 0 1 NA NA 0 0 0 NA NA 0 NA 0 0 2 0 NA 2 NA 1 0 NA 1 1 2 1 1 2 0 1 1 2 NA 1 2 1 NA NA 0 NA 2 2 2 1 1 1 1 NA 1 1 NA 1 2 NA NA 0 1 NA 1 1 1 NA 1 2 1 2 0 1 1 0
"Scaffold831_86688" NA 1 NA NA 0 NA NA NA 0 1 NA NA NA 0 0 1 0 NA 1 NA 0 0 NA NA NA 0 0 0 1 1 NA NA 0 NA 1 0 NA 1 NA 0 1 1 0 NA 0 1 1 1 NA 1 1 1 0 1 0 1 NA 0 0 0 NA 0 NA 1 NA 1 1 1 1 1 NA 0 NA NA 0 NA NA NA 0 NA 0 NA NA NA 0 NA 0 NA 0 NA
"Scaffold831_86712" NA NA NA NA 1 NA NA NA NA NA NA NA NA 1 1 1 1 NA 0 NA 1 1 NA NA NA 0 1 1 0 NA NA NA 1 NA 1 1 NA 0 NA NA 0 1 0 NA 1 1 0 1 NA 1 1 0 0 0 0 1 NA 0 0 0 NA 1 NA 0 NA 0 NA 1 1 1 NA 0 NA NA NA NA NA NA 0 NA 1 NA NA NA 1 NA 1 NA 0 NA
"Scaffold832_47632" NA 1 1 NA NA NA 1 1 NA 0 0 NA NA 0 NA NA 0 NA 1 NA 0 1 NA NA NA 1 0 0 NA 0 1 1 NA 1 1 1 0 1 NA NA 0 1 0 0 NA 0 0 NA 0 0 1 1 1 0 0 NA NA 0 0 1 0 1 0 1 1 NA NA NA 1 0 1 NA 0 NA 1 0 1 1 0 NA 0 NA 1 1 NA NA 1 NA 1 0
"Scaffold832_47665" NA 1 NA NA NA NA 1 2 NA 0 NA NA NA 0 NA NA 0 NA 2 NA NA 1 NA NA NA 1 0 1 NA 0 2 2 NA 1 1 1 0 2 NA NA 1 NA 0 1 NA 1 1 NA 0 0 2 1 1 NA 1 NA NA 1 NA NA 1 2 0 2 1 NA NA NA 1 0 1 NA 1 NA NA 0 2 1 0 NA 1 NA NA 1 NA NA 2 NA 2 NA
"Scaffold832_70923" 0 NA NA NA 1 NA 0 1 NA 0 1 NA NA 0 NA 0 0 NA 1 0 1 0 NA NA NA 0 0 NA 1 NA 1 NA 0 NA 0 NA 0 NA NA NA 1 NA NA NA 1 1 NA 0 0 0 1 0 0 1 NA NA NA 1 0 NA 1 NA NA NA 0 NA 0 NA NA NA 0 0 1 NA 1 0 NA 0 0 0 1 NA NA NA NA NA NA NA 1 NA
"Scaffold833_28022" NA NA 0 NA NA NA 1 NA NA 0 NA NA 0 0 NA 1 1 NA NA 1 1 1 0 NA 1 0 0 0 0 NA NA NA NA 1 1 0 NA NA NA NA 0 0 1 1 0 0 NA 0 1 0 NA 1 0 NA NA NA NA 0 NA 1 1 1 1 1 NA 1 0 0 0 NA 1 0 0 NA 1 1 1 0 1 NA NA NA NA NA 1 NA NA NA NA 1
"Scaffold833_56539" NA 0 0 NA 0 NA 0 0 NA 1 NA 1 NA NA 1 NA 1 0 0 NA 1 1 NA NA NA 1 NA 1 NA 0 0 NA 1 NA 0 0 0 0 NA NA 1 NA NA 0 0 1 0 0 0 0 1 1 0 0 0 1 NA NA 0 0 1 NA 0 0 0 1 0 NA NA NA NA 0 1 NA NA 1 1 1 1 NA 0 NA 1 NA 0 NA 1 1 0 NA
"Scaffold833_56574" NA NA 2 NA 2 NA 1 2 NA 1 NA 1 NA NA 0 NA 0 1 1 NA 0 0 NA NA NA 1 NA 1 NA NA 2 1 NA NA 1 2 2 2 NA NA 1 NA NA 1 2 1 2 NA NA 2 0 0 2 2 1 1 NA NA 2 1 0 NA 1 1 2 0 NA NA NA NA NA 2 1 NA NA 0 0 1 0 NA 1 NA 1 NA 1 NA 1 1 2 NA
"Scaffold833_56579" NA NA 0 NA 0 NA 1 0 NA 0 NA 0 NA NA NA NA 1 1 1 NA 1 1 NA NA NA 0 NA 0 NA NA 0 1 NA NA 1 0 0 0 NA NA 0 NA NA 1 0 0 0 NA NA 0 1 1 0 0 1 NA NA NA 0 1 1 NA 1 1 0 1 NA NA NA NA NA 0 0 NA NA 1 1 0 1 NA 1 NA 0 NA 1 NA 0 0 0 NA
"Scaffold833_70839" 0 0 0 NA NA NA NA NA NA 0 1 0 0 0 NA 1 1 NA NA 1 NA 1 NA NA 1 NA 0 0 NA NA 0 NA 1 NA 1 0 0 NA NA NA 0 NA 1 NA NA 0 NA NA 1 0 1 NA NA NA NA NA 1 NA 0 NA 1 NA NA NA 1 1 NA 0 NA NA 1 0 0 NA NA 1 NA 0 NA NA NA NA NA NA NA NA 0 0 0 1
"Scaffold833_70862" 1 0 0 NA NA NA 0 NA NA 1 1 1 1 1 NA 1 1 0 NA 0 NA 1 NA NA 0 NA 0 1 NA 0 0 0 1 1 0 0 NA NA NA NA 1 NA 1 NA NA 1 NA 0 0 0 1 NA NA NA 0 NA 1 NA 0 NA 1 NA NA NA 0 1 NA 0 NA NA 1 0 NA 1 NA 1 NA 1 1 NA NA NA NA NA NA 0 1 1 0 1
"Scaffold835_29632" 0 0 NA NA 0 NA 1 0 NA 0 NA 0 NA 0 1 1 NA 1 NA NA 1 1 0 NA NA 0 NA 0 0 1 0 NA NA NA 1 0 0 0 NA 0 0 NA 1 1 0 NA NA 0 NA 0 1 NA NA 0 NA 1 NA NA 0 NA 1 1 NA 1 0 1 0 NA NA 0 1 0 NA 1 NA NA NA NA NA NA 1 NA NA NA NA NA 0 NA NA 1
"Scaffold835_53921" 1 2 2 NA 2 1 1 NA NA NA 0 1 NA 1 0 0 NA 1 1 NA NA 0 2 NA 1 1 1 1 1 1 2 NA 0 0 1 2 2 NA NA NA 1 NA 0 1 2 1 2 2 NA 2 0 0 2 2 NA 0 NA 1 NA NA NA 0 1 2 2 0 2 NA 1 2 0 2 1 NA NA 0 0 1 NA NA 1 NA 0 0 1 NA 1 1 1 NA
"Scaffold835_53960" 1 0 0 NA 0 0 0 NA NA NA 1 1 NA 1 1 1 NA 0 0 NA NA 1 0 NA 0 1 0 1 NA 0 0 NA NA 1 0 0 0 NA NA NA 1 NA 1 0 0 1 0 0 NA 0 1 1 0 0 NA 1 NA 1 0 NA NA 1 0 NA 0 1 0 NA 1 0 1 0 NA NA NA 1 1 NA NA NA 0 NA 1 1 0 NA 1 1 0 NA
"Scaffold835_67396" NA 2 2 NA NA NA 1 2 NA NA 0 NA NA NA NA 0 0 1 1 1 0 0 2 NA 1 1 1 NA 1 1 2 NA 0 0 1 2 NA 2 NA NA NA NA 0 1 2 1 2 2 2 2 0 0 2 2 1 0 NA NA NA 1 NA NA 1 1 NA 0 NA NA 1 2 0 2 NA NA 1 0 0 2 0 2 1 NA 0 0 1 NA 1 NA 1 0
"Scaffold835_73216" NA 0 0 NA NA NA 0 NA NA NA NA NA NA 1 1 NA 1 0 0 0 1 NA 0 NA 0 1 0 NA 1 NA NA NA NA 1 0 0 NA 0 NA NA NA 0 NA 0 NA 1 0 0 0 0 NA 1 0 NA NA 1 NA NA NA 0 1 1 0 NA NA NA NA 0 NA NA 1 0 NA NA NA 1 1 1 1 NA 0 NA 1 NA 0 NA 1 1 0 NA
"Scaffold835_93416" NA 2 2 NA NA NA 1 NA 2 NA 0 1 NA 1 NA 0 0 NA 1 1 0 0 2 NA 1 NA NA 1 1 1 NA NA 0 NA 1 2 2 NA NA NA NA NA 0 1 NA 1 2 NA 2 2 NA 0 NA 2 NA 0 NA 1 2 1 0 0 1 1 NA 0 2 2 1 2 0 NA 1 NA NA NA 0 NA 0 2 NA NA 0 NA 1 NA 1 NA 1 NA
"Scaffold835_93466" NA NA 0 NA NA NA 0 0 0 NA NA NA NA 1 NA 1 NA NA 0 0 1 1 0 NA 0 NA NA 1 1 0 NA NA 1 NA 0 0 0 NA NA NA NA NA NA NA NA 1 0 NA NA NA NA NA NA 0 NA 1 NA 1 0 0 1 1 0 0 NA 1 0 0 1 0 1 0 1 NA NA NA NA NA 1 NA NA NA 1 NA 0 NA 1 NA 0 NA
